C¢digo municipio; Nombre municipio; C¢digo Establecimiento; Nombre Establecimiento; C¢digo Sede; Nombre Sede; Zona; Direcci¢n; TelÇfono
76001;CALI;176001001702;INSTITUCION EDUCATIVA GENERAL ALFREDO VASQUEZ COBO;176001001702;INSTITUCION EDUCATIVA GENERAL ALFREDO VASQUEZ COBO;URBANA;CL 15 A 22 A 37 ;3741844 / 312 7925158
76001;CALI;176001001753;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO JOSE CAMACHO;176001003209;OLGA LUCIA LLOREDA;URBANA;KR 23 A 13 B 11 ;5574175
76001;CALI;176001001753;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO JOSE CAMACHO;176001003381;MARCO FIDEL SUAREZ;URBANA;KR 16 6 61 ;5572533
76001;CALI;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYZEDO Y CUERO;176001005716;INSTITUCION EDUCATIVA JOAQUIN DE CAYZEDO Y CUERO;URBANA;KR 35 15 33 ;3352170 315 4479539
76001;CALI;176001005341;INSTITUCION EDUCATIVA TECNICA CIUDAD DE CALI;176001800231;CENTRO DE FORMACION JUVENIL BUEN PASTOR;URBANA;IND CL 31A 28M1 - 34;3087732 / 304 4887782
76001;CALI;176001005805;INSTITUCION EDUCATIVA CIUDAD MODELO;176001005805;INSTITUCION EDUCATIVA CIUDAD MODELO;URBANA;KR 40 B CL 31 C;3372920
76001;CALI;176001008791;INSTITUCION EDUCATIVA BOYACA;176001003039;SANTO DOMINGO;URBANA;KR 24 A 26 B 64 ;3353916
76001;CALI;176001002989;INSTITUCION EDUCATIVA MARICE SINISTERRA;176001007891;ASTURIAS;URBANA;KR 24 B 43 40 ;4485469 / 3015050677
76001;CALI;176001002989;INSTITUCION EDUCATIVA MARICE SINISTERRA;176001002989;INSTITUCION EDUCATIVA MARICE SINISTERRA - SEDE PRINCIPAL;URBANA;CL 39 25 A 43 ;4453459 / 3015050677
76001;CALI;176001003951;INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ;176001002776;FRANCISCO DE PAULA SANTANDER;URBANA;KR 26 H 50 53 ;3450192 / 317 4361830
76001;CALI;176001020693;INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA;376001017608;MIGUEL CAMACHO PEREA;URBANA;KR 28 A 72 F 09 ;4369956
76001;CALI;176001025946;INSTITUCION EDUCATIVA SANTA ROSA;176001020383;JOSE CARDONA HOYOS;URBANA;IND CL 72M1 NO 28B1 - 22;4374631
76001;CALI;176001032063;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL LUZ HAYDEE GUERRERO MOLINA;176001012976;RODRIGO LLOREDA CAICEDO;URBANA;KR 30 44 A 21 ;4374779
76001;CALI;176001027001;INSTITUCION EDUCATIVA MONSE•OR RAMON ARCILA;176001027001; INSTITUCION EDUCATIVA MONSE•OR RAMON ARCILA - SEDE PRINCIPAL;URBANA;IND DG 26I3 T 80 A 18;4483128 / 320 4587758
76001;CALI;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;176001015983;SEDE JOSE RAMON BEJARANO;URBANA;KR 32 Q 49 00 ;4364394
76001;CALI;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ;176001016491;INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ - SEDE PRINCIPAL;URBANA;KR 29 B 54 00 ;4264409
76001;CALI;176001015975;INSTITUCION EDUCATIVA CIUDAD CORDOBA;176001015959;SEDE ENRIQUE OLAYA HERRERA;URBANA;CL 51 40 A 08 ;3937398
76001;CALI;176001015975;INSTITUCION EDUCATIVA CIUDAD CORDOBA;176001800001;EL RETIRO;URBANA;KR 37 54 A 10 ;
76001;CALI;176001028970;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DONALD RODRIGO TAFUR;176001004230;SEDE ANTONIO NARI•O;URBANA;KR 40 A 38 38 ;3382468
76001;CALI;176001040119;INSTITUCION EDUCATIVA RODRIGO LLOREDA CAICEDO;176001030745;SEDE PRIMITIVO CRESPO;URBANA;CL 41 51 A 30 ;3320875
76001;CALI;176001040119;INSTITUCION EDUCATIVA RODRIGO LLOREDA CAICEDO;176001002903;SEDE MICAELA CASTRO BORRERO;URBANA;KR 46 C 38 A 39 ;3280105
76001;CALI;176001006356;INSTITUCION EDUCATIVA LIBARDO MADRID VALDERRAMAMA;176001042778;SEDE PABLO NERUDA;URBANA;KR 39 D 38 44 ;3273564 /310 8226510
76001;CALI;176001032055;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL COMUNA 17;176001032055;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL COMUNA 17 - SEDE PRINCIPAL;URBANA;KR 53 18 A 25 ;3150537
76001;CALI;176001014138;INSTITUCION EDUCATIVA LA ESPERANZA;176001004574;MONSE•OR LUIS ADRIANO DIAZ;URBANA;KR 94 C 2 111 ;3325191
76001;CALI;176001013310;INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI;176001042417;BUENOS AIRES;URBANA;KR 73 3 94 ;312 4643670
76001;CALI;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;176001004451;FRAY CRISTOBAL DE TORRES;URBANA;KR 48 C CL 14 OESTE ;5190532
76001;CALI;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;176001004825;SANTIAGO RENGIFO SALCEDO;URBANA;KR 52 2 51;5521242
76001;CALI;176001001770;INSTITUCION EDUCATIVA EUSTAQUIO PALACIOS;176001005058;SOFIA CAMARGO DE LLERAS;URBANA;CL 12 A OESTE KR 51 ;5190532
76001;CALI;176001004973;INSTITUCION EDUCATIVA ISAIAS GAMBOA;176001006062;LA INMACULADA;URBANA;CL 10 OESTE 5 45 ;8944201
76001;CALI;176001008669;INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES;176001005066;JOSE ACEVEDO Y GOMEZ;URBANA;AV 5 OESTE 30 164 ;
76001;CALI;176001008669;INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES;176001004434;ANA MARIA LLOREDA;URBANA;AV 4 OESTE CL 25 ;8942322
76001;CALI;176001013301;INSTITUCION EDUCATIVA TECNICA DE BALLET CLASICO INCOLBALLET;176001021461;SEDE CA•ASGORDAS;RURAL;CRA 102 21-81;3129031
76001;CALI;276001005184;INSTITUCION EDUCATIVA LA BUITRERA;276001800260;SAN GABRIEL;URBANA;IND KM 4 SECTOR POLVORINES;312 6660068
76001;CALI;476001020719;INSTITUCION EDUCATIVA LA LEONERA;276001005371;JORGE ELIECER GAITAN;RURAL;CORREGIMIENTO LA LEONERA VEREDA EL PORVENIR;313 7408628 / 320 6917954
76001;CALI;276001012831;INSTITUCION EDUCATIVA FELIDIA;276001003271;CRISTOBAL COLON;RURAL;CORREGIMIENTO FELIDIA/VEREDA EL DIAMANTE;321 6426294 
76001;CALI;276001010994;INSTITUCION EDUCATIVA FRANCISCO JOSE LLOREDA MERA;276001007641;FRANCISCO MIRANDA;RURAL;KM 17 VIA AL MAR CORREGIMIENTO LA ELVIRA;5501285 / 302 3605513
76001;CALI;276001042756;INSTITUCION EDUCATIVA LA PAZ;276001005559;SEDE SAGRADO CORAZON DE JESUS;RURAL;CORREGIMIENTO LA CASTILLA VEREDA EL FILO ;312 2586643
76109;BUENAVENTURA;276109005814;COLEGIO NAVAL MALAGA;276109005814;COLEGIO NAVAL MALAGA - SEDE PRINCIPAL;RURAL;BASE NAVAL ARC MALAGA;2460662
76109;BUENAVENTURA;176109000427;JUAN JOSE RONDON;176109002390;SAN LUIS;URBANA;KR 34 5 A 126 ;
76109;BUENAVENTURA;176109000770;INSTITUCION EDUCATIVA VASCO NU•EZ DE BALBOA;176109008550;LA INMACULADA;URBANA;CARRERA 27 CALLE PRINCIPAL;
76109;BUENAVENTURA;176109000516;JOSE RAMON BEJARANO;176109015467;EL JARDIN;URBANA;IND BARRIO EL JARDIN;
76109;BUENAVENTURA;276109000031;SANTA CECILIA;276109001274;SAN LORENZO;RURAL;VDA SAN LORENZO;
76109;BUENAVENTURA;276109002009;RAUL OREJUELA BUENO;276109008546;LA PRIMAVERA;RURAL;VDALA PRIMAVERA;N
76109;BUENAVENTURA;276109001029;JOSE ACEVEDO Y GOMEZ;276109010444;SANTA LUCIA DE TIMBA;RURAL;VDA TIMBA;
76109;BUENAVENTURA;276109001029;JOSE ACEVEDO Y GOMEZ;276109007965;ORDO•EZ;RURAL;VDA ORDO•EZ;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109003226;SANTA BARBARA;RURAL;VDA SANTA BARBARA;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109005938;MARTIN LUTHER KING;RURAL;VDA UMANES;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109012683;EDUARDO GARCIA;RURAL;VDA LAS PALMAS;
76109;BUENAVENTURA;276109001266;ATANASIO GIRARDOT;276109000324;LIBORIO MEJIA;RURAL;VDA BAJO POTEDO;
76109;BUENAVENTURA;276109000341;JAIME ROOCK;276109000341;JAIME ROOCK;RURAL;VDA EL TIGRE RIO RAPOSO;
76109;BUENAVENTURA;276109000341;JAIME ROOCK;276109008603;CENTRO DOCENTE CRISTOBAL COLON;RURAL;VDA CACOLI;
76109;BUENAVENTURA;276109001011;ROSA ZARATE DE PE•A;276109001011;ROSA ZARATE DE PE•A;RURAL;CTO LA BOCANA;
76109;BUENAVENTURA;176109000818;REPUBLICA DE VENEZUELA;176109000711;POLICARPA SALAVARRIETA;URBANA;CRA.14 NO. 1-07;2418469
76109;BUENAVENTURA;276109002661;NUESTRA SE•ORA DEL PERPETUO SOCORRO;276109011806;SAN JOSE DEL PALMAR;RURAL;VDA CACAO;0
76109;BUENAVENTURA;276109000464;NI•O JESUS DE PRAGA;276109009062;LAS BRISAS;RURAL;VDA LAS BRISAS;24 45499
76109;BUENAVENTURA;276109004648;SAN PEDRO CLAVER;276109008627;ESC MALAGUITA;RURAL;CTO MALAGUITA;
76109;BUENAVENTURA;276109004648;SAN PEDRO CLAVER;276109004664;SAN AGUSTIN;RURAL;BARRIO EL FIRME;
76109;BUENAVENTURA;276109001142;ALFREDO VASQUEZ COBO;476109003632;SAN ANTONIO DE GUADUAL;RURAL;VDA GUADUAL;
76109;BUENAVENTURA;176109000648;TERMARIT;176109007049;EL PROGRESO;URBANA;BARRIO EL PROGRESO;
76109;BUENAVENTURA;276109000235;I.E. FRANCISCO JAVIER CISNEROS;276109000880;CARLOS BORRERO SINISTERRA;RURAL;CTO TRIANA;
76109;BUENAVENTURA;176109002977;PABLO EMILIO CARVAJAL;176109011348;NUEVO AMANECER;URBANA;IND BARRIO NUEVO AMANECER;
76109;BUENAVENTURA;176109002977;PABLO EMILIO CARVAJAL;176109015459;VISTA HERMOSA;URBANA;IND BARRIO VISTA HERMOSA;
76109;BUENAVENTURA;176109002977;PABLO EMILIO CARVAJAL;176109000290;MATTIAS MULUMBA;URBANA;BARRIO MATIAS MULUMBA;
76109;BUENAVENTURA;276109005806;INSTITUCI‡N AGROPECUARIA JOSê MAR÷A C‡RDOBA;476109008987;EL PALITO;RURAL;VDA LA DELFINA;
76109;BUENAVENTURA;276109005806;INSTITUCI‡N AGROPECUARIA JOSê MAR÷A C‡RDOBA;276109007108;PORVENIR;RURAL;VDA ZARAGOZA;
76109;BUENAVENTURA;176109000834;SAN VICENTE;176109000834;COLEGIO SAN VICENTE;URBANA;AV SIMON BOLIVAR KM  9;2425262
76111;GUADALAJARA DE BUGA;176111001015;IE SAN VICENTE;176111000671;CARLOTA ARMERO;URBANA;KR 16 4 58;3136264436
76111;GUADALAJARA DE BUGA;276111000773;IE LA MAGDALENA;276111000048;EL DIAMANTE;RURAL;VDA DIAMANTE;
76111;GUADALAJARA DE BUGA;176111000515;IE MANUEL ANTONIO SANCLEMENTE;276111000498;LA HONDA;URBANA;VDA LA HONDA;
76111;GUADALAJARA DE BUGA;276111000102;IE EL PLACER;276111001788;ISIDRA VILLALOBOS;RURAL;CORREG FRISOLES;2396434
76111;GUADALAJARA DE BUGA;276111000102;IE EL PLACER;276111001346;JUAN PABLO I;RURAL;CORREG EL SALADO;2281848
76111;GUADALAJARA DE BUGA;276111000102;IE EL PLACER;276111000021;EL TOPACIO;RURAL;CORREG LA PLAYA DEL BUEY;2396434
76111;GUADALAJARA DE BUGA;276111000889;IE NUESTRA SENORA DE FATIMA;276111000889;NUESTRA SE•ORA DE FATIMA - SEDE PRINCIPAL;RURAL;CORREG LA MARIA;2281819
76111;GUADALAJARA DE BUGA;176111000507;IE AGRICOLA DE GUADALAJARA DE BUGA;176111800031;GABRIEL GARCIA MARQUEZ;URBANA;KR 16 32 97 ;
76111;GUADALAJARA DE BUGA;276111000781;IE TULIO ENRIQUE TASCON CHAMBIMBAL;276111000226;ESC EL CARMEN;RURAL;VDA LA CAMPI•A;
76111;GUADALAJARA DE BUGA;276111000153;IE ANGEL CUADROS;276111002753;SANTA BARBARA;RURAL;SANTA BARBARA;
76111;GUADALAJARA DE BUGA;176111001031;IE TULIO ENRIQUE TASCON;176111000612;ESC GENERAL SANTANDER;URBANA;CL 18 7 14;2282696
76147;CARTAGO;276147000222;ZARAGOZA;176147000937;LUIS MARIA FRANCO;URBANA;CL 5 18 12;NO TIENE
76147;CARTAGO;176147001933;ANTONIO HOLGUIN GARCES;176147001933;COLEGIO MUNICIPAL ANTONIO HOLGUIN GARCES;URBANA;CLL 48 Nß 2AN-45;2119090-2119400
76147;CARTAGO;176147001861;ALFONSO LOPEZ PUMAREJO;176147000431;JHON F. KENNEDY;URBANA;CR 7  CLL 16 Y 17;2125238-2145238
76147;CARTAGO;176147000716;RAMON MARTINEZ BENITEZ;176147000881;ANTONIO JOSE DE SUCRE;URBANA;KR 10 5 41;
76147;CARTAGO;176147000236;ACADEMICO;176147001127;JUAN DAZA;URBANA;KR 11 12 43;214 59 50
76147;CARTAGO;176147000015;SOR MARIA JULIANA;176147000333;SOR MARIA ANASTASIA;URBANA;CLL.  19  Nß.  6 - 42;2143619
76520;PALMIRA;276520006635;IE MONSE•OR JOSE MANUEL SALCEDO;276520006635;MONSE•OR JOSê MANUEL SALCEDO;RURAL;CORREG BOLO SAN ISIDRO;2661370
76520;PALMIRA;276520006635;IE MONSE•OR JOSE MANUEL SALCEDO;276520001561;LUIS EDUARDO NIETO;RURAL;CORREG BOLO LA ITALIA;
76520;PALMIRA;176520002163;IE DOMINGO IRURITA;176520002163;DOMINGO IRURITA;URBANA;CL 23 33 A 37;2728103
76520;PALMIRA;176520002163;IE DOMINGO IRURITA;176520001884;MONSE•OR GUILLERMO BECERRA;URBANA;CR 35 NO 25B 10;2815758
76520;PALMIRA;176520001876;IE HAROLD EDER;176520005715;VICENTE ESCOBAR LOPEZ;URBANA;CLL 74 NO 28 97;2744274
76520;PALMIRA;176520002180;IE TERESA CALDERON DE LASSO;176520002180;TERESA CALDER‡N DE LASSO;URBANA;CLL 42 NO 16 60;2728144
76520;PALMIRA;176520002180;IE TERESA CALDERON DE LASSO;276520001226;SANTA CATALINA;RURAL;CORREG GUAYABAL;2734317
76520;PALMIRA;176520002708;IE SANTA BARBARA;176520002287;MIGUEL MERCADO;URBANA;CL 37 KR 37;2728131
76520;PALMIRA;176520002520;IE MARIA ANTONIA PENAGOS;176520002694;SUSANA LOPEZ DE VALENCIA;URBANA;KR 26 CL 12 ESQ;2734695
76520;PALMIRA;176520002520;IE MARIA ANTONIA PENAGOS;176520000608;GABRIELA MISTRAL;URBANA;KR 29 A 18 13 <EOF>;
76520;PALMIRA;176520002279;IE LA MILAGROSA;176520001825;GREGORIO HERNANDEZ;URBANA;CLL 34 NO 31 71;2728113
76520;PALMIRA;176520001931;IE PAULO VI;176520005138;LUIS FERNANDO VALLEJO;URBANA;CLL 33C NO 1E  85;2731793
76520;PALMIRA;176520002244;IE MERCEDES ABREGO;176520003046;LAS PALMERAS;URBANA;CLL 35 CR 3 ESQ;2756538
76520;PALMIRA;176520002244;IE MERCEDES ABREGO;176520001761;ALFONSO CABAL MADRI•AN;URBANA;CLL 40 CR 12 ESQ;2737567
76520;PALMIRA;176520000454;IE SAGRADA FAMILIA;176520002139;MARIA MONTESSORI;URBANA;CR 8 CLL 24 ESQ;2755356
76520;PALMIRA;276520001447;IE DE ROZO;276520002338;JULIA LOPEZ DE ESCOBAR;RURAL;CORREG LA ACEQUIA;2685111
76520;PALMIRA;276520002052;IE SEBASTIAN DE BELALCAZAR;276520006333;LA UNION;RURAL;VDA LA UNION;
76520;PALMIRA;276520000564;IE DE TABLONES;276520001650;POLICARPA SALAVARRIETA;RURAL;VDA CABUYAL;3105397092
76520;PALMIRA;276520002419;IE SAGRADA FAMILIA - POTRERILLO;276520005744;JUNTAS LA FLORIDA;RURAL;LA NEVERA PARTE ALTA;2580493
76834;TULUµ;276834002626;INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA;276834000801;SEDE NO. 51 CAMILO TORRES;RURAL;CORREGIMEINTO  BOCAS DE TULUA;0
76834;TULUµ;276834002243;INSTITUCION EDUCATIVA TECNICA LA MARINA;276834000763;SEDE NO. 45 SAN JOAQU÷N;RURAL;VEREDA LA COLONIA;0
76834;TULUµ;276834001077;INSTITUCION EDUCATIVA  SAN RAFAEL;276834001077;SEDE NO. 67 PEDRO PABLO PRIAS;RURAL;CORREGIMIENTO SAN RAFAEL;0
76834;TULUµ;276834000704;INSTITUCION EDUCATIVA  SAN JUAN DE BARRAGAN;276834001468;SEDE NO. 85 PRESBITERO LAZARO SALAS;RURAL;VEREDA LA CHORRERA;0
76834;TULUµ;276834000666;INSTITUCION EDUCATIVA JOVITA SANTA COLOMA;276834000658;SEDE NO. 32 DAMAZO ZAPATA;RURAL;CORREGIMIENTO NARINO;0
76834;TULUµ;176834003989;INSTITUCION EDUCATIVA TECNICA OCCIDENTE;176834003989;I.E. OCCIDENTE - SEDE PRINCIPAL;URBANA;IND VIA TRES ESQUINAS;2306584
76834;TULUµ;176834003946;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176834001102;SEDE NO. 31 JUAN DEL CORRAL;URBANA;CARRERA 10 # 26A-29;2300429
76834;TULUµ;176834003946;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176834002591;SEDE NO. 16 LA ESPERANZA;URBANA;CALLE 26C CARRERA 13B ESQUINA;2303018
76834;TULUµ;176834002559;INSTITUCION EDUCATIVA JUAN MARIA CESPEDES;176834000572;CENTRO DOCENTE NO.. 25 JHON F. KENEDDY;URBANA;CARRERA  23 CALLE  15 Y 16;2247552
76834;TULUµ;176834002559;INSTITUCION EDUCATIVA JUAN MARIA CESPEDES;176834001609;SEDE NO. 18 LA GRACIELA;URBANA;CARRERA  25 A  #14B -23;2256561
76834;TULUµ;176834000394;INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ;176834001021;SEDE  NO. 78 JESUS MAESTRO;URBANA;CALLE  38  #27BIS - 08;2254435
76834;TULUµ;176834000289;INSTITUCION EDUCATIVA TEC INDUSTRIAL CARLOS SARMIENTO LORA;176834000289;SEDE PRINCIPAL INSTITUTO TEC.  INDUSTRIAL C.S.L.;URBANA;CARRERA 30 BARRIO MORALES;2243289
76834;TULUµ;176834000106;INSTITUCION EDUCATIVA MODERNA DE TULUA;176834000599;SEDE INSTITUTO CAMPESTRE SANTA CECILIA;URBANA;AVENIDA FARFAN;2310661
76834;TULUµ;176834000084;INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO;276834001379;SEDE NO. 41 JOSE EUSTACIO RIVERA;RURAL;VEREDA LA RIVERA;0
76364;JAMUND÷;276364000681;I.E. GABRIELA MISTRAL;276364000681;GABRIELA MISTRAL-SEDE PRINCIPAL;RURAL;CORREG LA LIBERIA;3118750083
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364001555;SEDE DOCE DE OCTUBRE;RURAL;VDA COMUNEROS;
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364001962;SEDE EL PARAISO;RURAL;VDA ALTO PILAS;
76364;JAMUND÷;276364001458;I.E. SAN ANTONIO;276364001458;SAN ANTONIO-SEDE PRINCIPAL;RURAL;CORREG SAN ANTONIO ;3103821468
76364;JAMUND÷;276364000940;I.E. JOSE MARIA CORDOBA;276364000290;SEDE SAN JUDAS TADEO;RURAL;VDA LA FERRERIRA;3136392622
76364;JAMUND÷;276364000940;I.E. JOSE MARIA CORDOBA;276364001091;SEDE SANTISIMA TRINIDAD;RURAL;VDA EL NARANJAL;3136392622
76364;JAMUND÷;276364000460;I.E. ALFONSO LOPEZ PUMAREJO;276364000460;ALFONSO LOPEZ PUMAREJO - SEDE PRINCIPAL;RURAL;CORREG DE POTRERITO;5900239
76364;JAMUND÷;276364000460;I.E. ALFONSO LOPEZ PUMAREJO;276364000451;SEDE MERCEDES ABREGO;RURAL;CORREG DE POTRERITO;5900239  5166375
76364;JAMUND÷;276364000141;I.E. ALFREDO BONILLA MONTA•O;176364002441;SEDE TERRANOVA;RURAL;CARRERA 50 19B TERRANOVA;
76364;JAMUND÷;176364001313;I.E. TêCNICA INDUSTRIAL ESPA•A;176364001313;TêCNICA INDUSTRIAL ESPA•A-SEDE PRINCIPAL;URBANA;KR 14 12 11 ;
76364;JAMUND÷;176364000597;I.E. SIMON BOLIVAR;176364000627;PAULO VI - SEDE;URBANA;CL 19 KR 7 Y 8 ;5900738
76892;YUMBO;276892000161;IE LEONOR LOURIDO DE VELASCO;276892000196;JOSE ANTONIO GALAN DEL PEDREGAL;RURAL;PEDREGAL;6904095
76892;YUMBO;276892000161;IE LEONOR LOURIDO DE VELASCO;276892001150;LUIS CARLOS VELASCO MADRI•AN;RURAL;VDA MEDIO DAPA;6904095
76892;YUMBO;276892000081;IE POLICARPA SALAVARRIETA;276892001168;ALTO DAPA;RURAL;VDA ALTO DAPA;
76892;YUMBO;176892000213;IE TITAN;176892000779;LILI CUCALON DE ECHEVERRY;URBANA;KR 1 15 B 29;6955654
76892;YUMBO;176892000159;IE ANTONIA SANTOS;176892000744;HECTOR ALFONSO SAVEDRA;URBANA;CR 4 NO 1- 82;6916996
76892;YUMBO;176892000141;IE JOSE MARIA CORDOBA;176892000132;MANUELA BELTRAN;URBANA;CR 5 NO 7-70;6691676
76892;YUMBO;176892000078;IE MAYOR DE YUMBO;176892000051;FRAY ALFONSO DE LA CONCEPCION PE•A;URBANA;CLL 12 NO 11-81;6696541 6691940
76020;ALCALµ;476020000249;IE ARTURO GOMEZ JARAMILLO;276020000169;MANUEL MEJIA;RURAL;VDA LA FLORESTA;3.10487e+009
76020;ALCALµ;476020000249;IE ARTURO GOMEZ JARAMILLO;276020000045;FRANCISCO DE PAULA SANTANDER;RURAL;VDA HIGUERON;
76036;ANDALUC÷A;176036000024;IE ELEAZAR LIBREROS SALAMANCA;176036000024;ELEAZAR LIBREROS SALAMANCA;URBANA;CL 6 4 15 ;2235123-3164820951-3173380875
76041;ANSERMANUEVO;276041000746;IE EL PLACER;276041000207;NI•O JESUS DE PRAGA;RURAL;VDA LAS PALOMAS;
76041;ANSERMANUEVO;276041000363;IE SANTA INES;276041000169;SAN JUAN BOSCO;RURAL;VDA BAJO TIGRE;2156640
76041;ANSERMANUEVO;176041000016;IE SANTA ANA DE LOS CABALLEROS;176041000016;SANTA ANA DE LOS CABALLEROS;URBANA;CRA 3 NO. 8-18;2052363 - 2052361
76054;ARGELIA;476054000019;IE SANTIAGO GUTIERREZ ANGEL;276054000401;GUILLERMO LEON VALENCIA;RURAL;CORREG. COROZAL;2.06811E+006
76054;ARGELIA;476054000019;IE SANTIAGO GUTIERREZ ANGEL;276054000044;ANTONIA SANTOS;RURAL;VDA EL RAIZAL;2.06811e+006
76100;BOL÷VAR;276100000259;IE PRIMAVERA;276100000305;JOSE MARIA CORDOBA;RURAL;VDA LA MONTA•UELA;
76100;BOL÷VAR;276100000704;IE BETANIA;276100000097;SAN JOSE;RURAL;VDA EL ORO;
76100;BOL÷VAR;276100000704;IE BETANIA;276100000089;SANTA MONICA;RURAL;CORREG RIO DOVIO;
76100;BOL÷VAR;276100000704;IE BETANIA;276100000208;SANTA TERESA;RURAL;VDA SANTA TERESA;
76100;BOL÷VAR;276100000704;IE BETANIA;276100000941;MARIA INMACULADA;RURAL;VDA ZABALETAS;
76100;BOL÷VAR;276100000542;IE NARANJAL;276100000364;SANJUAN BOSCO;RURAL;CORREG NARANJAL;3176387791
76100;BOL÷VAR;276100000542;IE NARANJAL;276100000348;ISABEL LA CATOLICA;RURAL;CORREG NARANJAL;3176387791
76100;BOL÷VAR;276100000542;IE NARANJAL;276100000291;MERCEDES ABREGO;RURAL;CORREG AGUAS LINDAS;3176387791
76100;BOL÷VAR;276100000518;IE LA TULIA;276100000127;LA MARIA;RURAL;VDA LA MARIA;2299914
76100;BOL÷VAR;176100000254;IE MANUEL DOLORES MONDRAGON;176100000831;JARDIN MI PEQUE•O MUNDO;URBANA;CRA 5A NO 3-41;2224063
76100;BOL÷VAR;176100000254;IE MANUEL DOLORES MONDRAGON;176100000424;JULIO CAICEDO Y TELLEZ;URBANA;CRA 3A NO 8-14;2224063
76113;BUGALAGRANDE;276113000436;IE MARIANO GONZALEZ;276113000941;ANTONIA SANTOS;RURAL;CORREG GALICIA;2.26054e+006
76113;BUGALAGRANDE;276113000011;IE  CEILAN;276113000479;VIRGEN DEL CARMEN;RURAL;VDA LA CRISTALINA;
76113;BUGALAGRANDE;176113000652;IE ANTONIO NARI•O;176113000644;OLGA LUC÷A ARISTIZABAL;RURAL;CALLE 10 #1-40;
76113;BUGALAGRANDE;176113000652;IE ANTONIO NARI•O;176113000041;MAR÷A INMACULADA;RURAL;CALLE 17 #5-48;
76113;BUGALAGRANDE;176113000377;IE DIEGO RENGIFO SALAZAR;276113000347;ERNESTO PIZARRO;RURAL;CORREG OVERO;0
76113;BUGALAGRANDE;176113000377;IE DIEGO RENGIFO SALAZAR;276113000916;ANTONIO NARI•O LA URIBE;RURAL;CORREG URIBE;2.01224e+006
76113;BUGALAGRANDE;176113000377;IE DIEGO RENGIFO SALAZAR;276113000584;ENRIQUE OLAYA HERRERA;RURAL;VDA BAJO CHORRERAS;0
76113;BUGALAGRANDE;176113000377;IE DIEGO RENGIFO SALAZAR;276113000231;JUAN XXIII;RURAL;VDA EL ROCIO;0
76122;CAICEDONIA;276122000864;IE ANTONIA SANTOS;276122000139;GUILLERMO BORRERO OLANO;RURAL;VDA BOSQUE ALTO;2161557
76122;CAICEDONIA;276122000872;IE LA CONSOLITA;276122000937;LA CONSOLITA;RURAL;VDA SAMARIA;3103874060
76122;CAICEDONIA;276122000872;IE LA CONSOLITA;276122000155;BOLIVIA;RURAL;VDA SAMARIA;3103874060
76122;CAICEDONIA;276122000228;IE SAGRADO CORAZON DE JESUS;276122000724;BOLIVARIANO LA CAMELIA;RURAL;VDA LA CAMELIA;
76122;CAICEDONIA;276122000228;IE SAGRADO CORAZON DE JESUS;276122000279;JOSE MARIA VILLEGAS;RURAL;VDA PLAYA RICA;
76122;CAICEDONIA;176122000380;IE BOLIVARIANO;176122000339;CENT DOC NO 05 SANTA INES;URBANA;CLL  13 NO  8 - 30;2160418
76126;CALIMA;276126000214;IE PABLO VI;276126000397;SAN ALBERTO;RURAL;VDA ALTO BOLEO;
76126;CALIMA;276126000214;IE PABLO VI;276126000044;SANTA TERESITA;RURAL;VDA BAJO BOLEO;
76126;CALIMA;176126000066;IE SIMON BOLIVAR;176126000066;SIMON BOLIVAR;URBANA;CR 10 NO 4-43;
76126;CALIMA;176126000066;IE SIMON BOLIVAR;276126000176;PIO XII;RURAL;VDA EL VERGEL;2533189
